DFT,MACE,num_al
-1123295.910426,-1123295.0117292905,39
-1123295.910497,-1123295.0117546692,39
-1123295.91056,-1123295.0117836837,39
-1123295.910606,-1123295.011812771,39
-1123295.910642,-1123295.0118189054,39
-1123295.910686,-1123295.0118442574,39
-1123295.910754,-1123295.0118547513,39
-1123295.75942,-1123295.0076199556,39
-1123295.910759,-1123295.0118675546,39
-1123295.911207,-1123295.0118755659,39
-1123295.845346,-1123295.0091517887,39
-1123295.884101,-1123295.0098908693,39
-1123290.984597,-1123294.9709877688,39
-1123292.655422,-1123294.9987667685,39
-1123295.821356,-1123295.0568412414,39
-1123295.848526,-1123295.0577316077,39
-1123295.85548,-1123295.0578029205,39
-1123295.866186,-1123295.0578687235,39
-1123295.873613,-1123295.0576792725,39
-1123295.878082,-1123295.0574410954,39
-1123295.862465,-1123295.0574410954,39
-1123295.841706,-1123295.0565962784,39
-1123295.865678,-1123295.0573982338,39
-1123295.866117,-1123295.0570748625,39
-1123294.556547,-1123295.0323260953,39
-1123295.866818,-1123295.0570551427,39
-1123295.867542,-1123295.057030116,39
-1123295.867932,-1123295.0570173587,39
-1123295.868156,-1123295.0569601553,39
-1123295.868212,-1123295.0569039714,39
-1123295.868354,-1123295.0568847156,39
-1123295.868485,-1123295.0568456016,39
-1123295.868533,-1123295.0567821378,39
-1123295.866848,-1123295.0567730987,39
-1123294.67023,-1123295.0298915824,39
-1123295.263576,-1123295.0437810237,39
-1123295.385326,-1123295.0492261348,39
-1123295.609973,-1123295.0535923464,39
-1123295.700841,-1123295.0545106174,39
-1123295.776113,-1123295.0552133573,39
-1123295.802832,-1123295.0556880785,39
-1169066.360431,-1169070.3890720387,38
-1169067.536754,-1169070.4058276615,38
-1169071.209497,-1169070.4809883279,38
-1169071.253246,-1169070.4829360053,38
-1169071.284484,-1169070.4851369876,38
-1169071.299398,-1169070.4883963785,38
-1169071.299637,-1169070.4908132984,38
-1169071.290187,-1169070.4908133005,38
-1169071.291888,-1169070.490348832,38
-1169071.295384,-1169070.4901731743,38
-1169071.299756,-1169070.4901433294,38
-1169071.305085,-1169070.4902491556,38
-1169069.017265,-1169070.4287385796,38
-1169071.305739,-1169070.490182341,38
-1169071.307001,-1169070.4901051784,38
